code_postale;nom_commune
11230;st benoit
8240;buzancy
34230;st pons de mauchiens
11700;st couat d aude
8110;carignan
34725;st saturnin de lucian
11300;st couat du razes
34730;st vincent de barbeyrargues
11310;st denis
34410;sauvian
11500;st ferriol
8260;champlin
34200;sete
11800;st frichoux
34700;soubes
11220;st laurent de la cabrerisse
8250;chevieres
34260;la tour sur orb
11500;st louis et parahou
8260;chilly
34220;verreries de moussans
11400;st martin lalande
34560;villeveyrac
11410;st michel de lanes
8130;coulommes et marqueny
11400;st papoul
11420;st sernin
11590;salleles d aude
8140;douzy
11110;salles d aude
11410;salles sur l hers
8260;etalle
11220;taurize
8160;etrepigny
11380;la tourette cabardes
11220;tournissan
8170;fepin
11160;trassanel
8260;flaignes havys
11160;trausse
8160;flize
11510;treilles
11230;treziers
8140;francheval
11400;verdun en lauragais
11800;villedubert
8260;girondelle
11600;villegly
8200;givonne
11400;villeneuve la comptal
11290;villeneuve les montreal
11330;villerouge termenes
8160;hannogne st martin
12520;aguessac
12220;les albres
12110;aubin
12550;la bastide solages
12350;brandonnet
8150;laval morency
12480;brousse le chateau
12400;calmels et le viala
12160;camboulazet
12140;campouriez
12230;la cavalerie
12320;conques en rouergue
8110;messincourt
12300;decazeville
12000;druelle balsac
12390;escandolieres
12140;espeyrac
8130;mont laurent
12360;fayet
12360;gissac
12300;livinhac le haut
8130;neuville day
12330;marcillac vallon
8270;la neuville les wasigny
12390;mayran
8240;nouart
12200;monteils
12460;montezic
12380;montfranc
8290;prez
12540;fondamente
12330;muret le chateau
12700;naussac
8220;renneville
12260;ols et rinhodes
12850;onet le chateau
8220;rocquigny
12310;palmas d aveyron
8230;rocroi
12360;peux et couffouleux
8190;roizy
12130;pierrefiche
8290;rumigny
12380;pousthomy
12290;prades salars
12240;rieupeyroux
8250;st juvin
12640;riviere sur tarn
8160;st marceau
12000;rodez
12200;la rouquette
12220;roussennac
12230;ste eulalie de cernon
8130;saulces champenoises
12210;argences en aubrac
12210;argences en aubrac
8130;semuy
12420;argences en aubrac
8220;seraincourt
12130;st geniez d olt et d aubrac
12140;st hippolyte
12250;st jean d alcapies
12120;ste juliette sur viaur
8240;sommauthe
12620;st laurent de levezou
12560;st laurent d olt
8130;suzanne
12300;st parthem
8240;tailly
12120;salmiech
8150;tremblois les rocroi
12700;causse et diege
12200;sanvensa
8250;vaux les mouron
12260;saujac
8210;vaux les mouzon
12150;severac d aveyron
8270;vaux montreuil
12210;soulages bonneval
8150;vaux villaine
12360;sylvanes
8190;vieux les asfeld
12360;tauriac de camares
8210;villers devant mouzon
12600;therondels
8270;wagnon
8270;wasigny
11600;aragon
11220;arquettes en val
11800;badens
11100;bages
11240;belveze du razes
11000;berriac
11140;bessede de sault
11300;la bezole
11800;bouilhonnac
11330;bouisse
11270;brezilhac
11190;bugarach
11240;cailhavel
11140;campagna de sault
11000;carcassonne
11190;cassaignes
11400;castelnaudary
11390;caudebronde
11510;caves
11340;comus
11410;cumies
11590;cuxac d aude
11300;la digne d amont
11360;embres et castelmaure
11220;fajac en val
11400;fonters du razes
11600;fraisse cabardes
11410;gourvieille
11200;homps
11240;hounoux
11380;les ilhes
11400;issel
11140;joucou
11380;labastide esparbairenque
11310;lacombe
11420;lafage
11390;laprade
11600;limousis
11300;loupia
11600;malves en minervois
11380;mas cabardes
11570;mas des cours
11240;mazerolles du razes
11410;molleville
11330;montgaillard
11800;montirat
11100;montredon des corbieres
11170;moussoulens
11100;narbonne
11270;orsans
11590;ouveillan
11570;palaja
11200;paraza
11420;pech luna
11700;pepieux
11150;pexiora
11300;pieusse
11400;la pomarede
11140;puilaurens
11500;quirbajou
11190;rennes les bains
11230;rivel
11140;rodome
11200;roubia
11250;rouffiac d aude
11270;st amans
11410;ste camelle
11230;ste colombe sur l hers
11170;st martin le vieil
11120;ste valiere
11310;saissac
11600;salleles cabardes
11240;seignalens
11190;la serpent
11220;servies en val
11230;sonnac sur l hers
11190;sougraigne
11330;termes
11400;treville
11120;ventenac en minervois
11600;villaniere
11600;villardonnel
11420;villautou
11200;villedaigne
11160;villeneuve minervois
11360;villeseque des corbieres
11170;villesequelande
11220;villetritouls
12430;alrance
12390;anglars st felix
12430;ayssenes
12200;le bas segala
12240;le bas segala
12270;bor et bar
12560;campagnac
12140;campouriez
12460;campouriez
12580;campuac
12290;canet de salars
12420;cantoin
12130;la capelle bonance
12120;centres
12540;le clapier
12370;combret
12230;la couvertoirade
12100;creissels
12640;la cresse
12510;druelle balsac
12510;druelle balsac
12500;espalion
12160;gramond
12310;laissac severac l eglise
12310;laissac severac l eglise
12450;luc la primaube
12220;lugan
12540;marnhagues et latour
12200;martiel
12360;montagnol
12490;montjaux
12210;montpeyroux
12260;montsales
12800;naucelle
12000;onet le chateau
12520;paulhe
12220;peyrusse le roc
12350;previnquieres
12350;privezac
12390;rignac
12400;st affrique
12470;st chely d aubrac
12400;st felix de sorgues
12140;st hippolyte
12170;st jean delnous
12800;st just sur viaur
12850;ste radegonde
12490;st rome de tarn
12560;st saturnin de lenne
12460;st symphorien de thenieres
12400;st victor et melvieu
12330;salles la source
12700;causse et diege
12230;sauclieres
12190;sebrazac
12150;severac d aveyron
12700;sonnac
12330;valady
12250;viala du pas de jaux
12490;viala du tarn
12580;villecomtal
12260;villeneuve
46140;albas
46500;albiac
46500;alvignac
46400;autoire
46120;aynac
46140;belaye
46230;belfort du quercy
46130;belmont bretenoux
46230;belmont ste foi
46110;betaille
46500;bio
46150;boissieres
46330;cabrerets
46140;castelfranc
46170;castelnau montratier ste alauzie
46230;cieurac
46360;cras
46230;cremps
46600;cressensac sarrazac
46340;degagnac
46140;douelle
46130;estal
46300;fajoles
46320;flaujac gare
46230;fontanes
46310;frayssinet
46600;gignac
46250;gindou
46300;gourdon
46150;les junies
46150;labastide du vert
46240;coeur de causse
46240;coeur de causse
46200;lacave
46400;ladirat
46090;lamagdelaine
46200;lanzac
46090;bellefont la rauze
46400;latouille lentillac
46210;lauresses
46320;livernon
46100;lunan
46240;lunegarde
46600;martel
46250;montclera
46800;montcuq en quercy blanc
46240;montfaucon
46800;montlauzun
46270;montredon
46150;nuzejouls
46140;parnac
46350;payrac
46170;pern
46270;prendeignes
46130;prudhomat
46340;rampoux
46200;le roc
46210;sabadel latronquiere
46250;st caprais
46210;st cirgues
46330;st cirq lapopie
46300;st clair
46800;lendou en quercy
46800;lendou en quercy
46310;st germain du bel air
46090;st gery vers
46330;st gery vers
46270;st jean mirabel
46400;st paul de vern
46100;st perdoux
46300;st projet
46320;st simon
46160;st sulpice
46360;senaillac lauzes
46700;serignac
46320;sonac
46240;soulomes
46120;terrou
46500;thegra
46120;themines
46300;le vigan
46090;villeseque
46200;mayrac
48130;peyre en aubrac
48200;les monts verts
48000;badaroux
48000;balsieges
48500;banassac canilhac
48000;barjac
48400;bedoues cocures
48110;gabriac
48600;grandrieu
48150;hures la parade
48140;julianges
48250;luc
48100;prinsuejols malbouzon
48270;prinsuejols malbouzon
48210;massegros causses gorges
48500;massegros causses gorges
48170;montbel
48310;noalhac
48300;pierrefiche
48220;pont de montvert sud mont lozere
48100;recoules de fumas
48700;monts de randon
48700;monts de randon
48200;rimeize
48300;rocles
48120;st alban sur limagnole
48600;st bonnet laval
48210;gorges du tarn causses
48320;gorges du tarn causses
48160;ventalon en cevennes
48370;st germain de calberte
48190;ste helene
48100;st laurent de muret
48100;st leger de peyre
48160;st martin de boubaux
48170;st sauveur de ginestoux
48340;trelans
48400;vebron
46300;anglars nozac
46320;assier
46230;bach
46400;bannes
46100;beduer
46330;blars
46800;porte du quercy
46120;le bourg
46130;bretenoux
46000;cahors
46150;calamane
46140;cambayrac
46100;cambes
46100;camburat
46100;capdenac
46170;castelnau montratier ste alauzie
46250;cazals
46330;cenevieres
46110;condat
46100;corn
46150;crayssac
46600;cressensac sarrazac
46600;cuzance
46270;felzins
46100;figeac
46170;st paul flaugnac
46100;fons
46090;francoules
46300;ginouillac
46130;girac
46250;goujounac
46500;gramat
46160;grealou
46500;issendolus
46320;issepts
46230;laburgade
46200;lachapelle auzac
46220;lagardelle
46350;lamothe fenelon
46090;bellefont la rauze
46160;larroque toirac
46210;latronquiere
46130;laval de cere
46330;lentillac du causse
1100;apremont
46300;leobard
1230;arandas
46150;lherm
46170;lhospitalet
46260;limogne en quercy
46350;loupiac
46150;mechmont
46200;meyronne
46090;le montat
1200;valserhone
46160;montbrun
46700;montcabrier
1260;valromey sur seran
46800;montcuq en quercy blanc
1190;boissey
46360;nadillac
46200;pinsac
1190;boz
46090;pradines
46220;prayssac
1110;brenod
46320;reyrevignes
1240;certines
46360;sabadel lauzes
46310;st chamarand
46120;ste colombe
1240;la chapelle du chatelard
46800;lendou en quercy
1130;charix
46800;barguelonne en quercy
46400;st laurent les tours
46400;st medard de presque
46210;st medard nicourby
46160;st pierre toirac
46700;soturac
46300;soucirac
46110;strenquels
1240;dompierre sur veyle
46150;thedirac
46090;trespoux rassiels
1100;geovreisset
46260;varaire
1260;haut valromey
46100;viazac
46260;vidaillac
46210;bessonies
46400;st jean lagineste
1290;laiz
1130;le poizat lalleyriat
1250;montagnat
1120;montluel
1130;les neyrolles
1100;oyonnax
1250;ramasse
1130;st germain de joux
1150;st vulbas
1170;segny
1120;thil
1140;thoissey
1230;torcieu
1160;la trancliere
1270;verjon
48310;albaret le comtal
48200;albaret ste marie
48100;antrenas
48170;arzenc de randon
48130;peyre en aubrac
48600;auroux
48200;les monts verts
48200;blavignac
48170;mont lozere et goulet
48250;mont lozere et goulet
48400;les bondons
48500;la canourgue
48500;la canourgue
48400;cassagnas
48190;chadenet
48230;chanac
48310;chauchailles
48400;bedoues cocures
48200;la fage st julien
48700;fontans
48340;les hermaux
48500;laval du tarn
48140;le malzieu ville
48260;marchastel
48260;nasbinals
48110;le pompidou
48220;pont de montvert sud mont lozere
48800;prevencheres
48260;recoules d aubrac
48000;st bauzile
48100;st bonnet de chirac
48200;st chely d apcher
48210;gorges du tarn causses
48320;gorges du tarn causses
48000;st etienne du valdonnez
48120;ste eulalie
48240;ventalon en cevennes
48400;cans et cevennes
48140;st leger du malzieu
48160;st michel de deze
48500;st saturnin
48700;serverette
48500;la tieule
48800;villefort
65690;angos
65560;arbeost
65400;arcizans avant
65400;arcizans dessus
65230;aries espenan
65130;artiguemy
65100;aspin en lavedan
65130;asque
65400;aucun
65400;ayzac ost
65200;bagneres de bigorre
65230;betbeze
65150;bizous
65130;bonnemazon
65140;bouilh devant
65220;bugard
65400;bun
65350;cabanac
65240;cadeac
65710;campan
65710;campan
65170;camparan
65350;castelvieilh
65590;cazaux debat
65200;cieutat
65190;clarac
65370;esbareich
65700;estirac
65370;ferrere
65320;gayan
65370;gembrie
65700;hagedet
65250;heches
65380;hibarette
65190;hitte
65310;horgues
65330;houeydets
65410;ilhet
65350;jacque
65130;laborde
65380;lanne
65700;larreule
65350;laslades
65190;lespouey
65350;lizos
65250;lortet
65240;loudenvielle
65190;luc
65320;luquet
65220;lustar
65300;lutilhous
65220;mazerolles
65200;merilheu
65330;montastruc
65150;montserie
65350;oleac debat
65100;ossen
65100;ourdis cotdoussan
65100;ourdon
65100;pareac
65400;prechac
65220;puydarrieux
65140;rabastens de bigorre
65300;rejaumont
65590;ris
65350;sabalos
65220;sadournin
65100;st creac
65500;st lezer
65370;ste marie
65370;salechan
65120;saligos
65120;saligos
65150;seich
65330;sentous
65320;tarasteix
65350;thuy
65150;tibiran jaunac
65130;tilhouse
65170;tramezaigues
65200;trebons
65220;trie sur baise
65700;vidouze
65360;vielle adour
66480;l albere
66540;baho
66390;baixas
66420;le barcares
66160;le boulou
66760;bourg madame
66400;calmeilles
66140;canet en roussillon
66720;caramany
66130;casefabre
66130;corbere les cabanes
66200;corneilla del vercol
66360;escaro
66210;formigueres
66360;jujols
66200;latour bas elne
66360;mantet
66480;maureillas las illas
66460;maury
66170;millas
66110;montbolo
66360;nyer
66340;palau de cerdagne
66690;palau del vidre
66730;pezilla de conflent
66370;pezilla la riviere
66300;ponteilla
66500;prades
66360;py
66730;rabouillet
66400;reynes
66690;st andre
66750;st cyprien
66240;st esteve
66170;st feliu d avall
66490;st jean pla de corts
66110;st marsal
66210;st pierre dels forcats
66360;souanyas
3460;aurouer
66720;tautavel
3120;barrais bussolles
66200;theza
66360;thues entre valls
66300;thuir
66300;tresserre
3130;bert
66730;le vivier
3170;bezenet
3260;billy
3150;bouce
3210;bresnay
3270;busset
3140;chareil cintrat
3160;couzon
3240;cressanges
3170;doyet
3110;espinasse vozelle
3140;fourilles
3250;la guillermie
3130;lenax
3410;lignerolles
3130;luneau
3260;magnet
3190;haut bocage
3260;marcenat
3140;monestier
3000;moulins
3000;neuvy
3230;paray le fresil
3470;pierrefitte sur loire
3130;le pin
3150;rongeres
3210;st menoux
3110;st pont
3260;seuillet
3210;souvigny
3220;trezelles
3240;tronget
3150;varennes sur allier
3190;verneix
3140;voussac
4600;chateau arnoux st auban
4800;esparron de verdon
6530;cabris
6500;castillon
6620;cipieres
6510;gattieres
6610;la gaude
6520;grasse
6540;saorge
1270;beaupont
1200;valserhone
1200;valserhone
1200;valserhone
1170;cessy
1250;ceyzeriat
1260;champagne en valromey
1260;champagne en valromey
1200;chezery forens
1250;cize
1230;cleyzieu
1270;coligny
1200;confort
1110;corlier
1170;crozet
1290;cruzilles les mepillat
8190;aire
1140;garnerans
1170;gex
8190;asfeld
1130;giron
8150;aubigny les pothees
1220;grilly
8240;autruche
1110;plateau d hauteville
8250;autry
8260;auvillers les forges
8140;bazeilles
8140;bazeilles
8250;beffu et le morthomme
8110;blagny
1250;bohas meyriat rignat
8250;bouconville
1250;bohas meyriat rignat
8260;cernion
8160;chalandry elaire
8250;champigneulle
1200;montanges
8250;chatel chehery
1120;montluel
8150;le chatelet sur sormonne
8220;chaumont porcien
1120;nievroz
1230;nivollet montgriffon
1190;ozan
8160;dom le mesnil
1190;pont de vaux
8160;flize
1280;prevessin moens
1260;ruffieu
1240;st andre le bouchoux
8170;haybes
8190;houdilcourt
1140;st etienne sur chalaronne
8130;jonval
1150;ste julie
8270;justine herbigny
8150;lepron les vallees
8290;liart
8110;linay
1190;sermoyer
8110;matton et clemency
1250;simandre sur suran
1150;souclin
1230;tenay
8250;montcheutin
8170;montigny sur meuse
1210;versonnex
8210;mouzon
8150;murtin et bogny
1250;villereversure
8240;nouart
8270;novion porcien
8240;oches
8110;osnes
8140;pouru aux bois
8290;prez
8270;puiseux
8110;pure
8220;remaucourt
8150;rimogne
8220;rocquigny
8220;rocquigny
8230;rocroi
8220;rubigny
8130;st lambert et mont de jeux
8200;st menges
8220;st quentin le petit
8230;sevigny la foret
8250;sommerance
8240;tailly
8240;tailly
8240;tailly
8240;vaux en dieulet
8160;vendresse
8270;viel st remy
3210;agonges
3000;avermes
3130;avrilly
3230;beaulon
3210;besson
3170;bizeneuille
3440;buxieres les mines
3450;chouvigny
3220;cindre
3430;cosne d allier
3150;crechy
3170;deneuille les mines
3140;etroussat
3160;franchesse
3230;gannay sur loire
3120;isserpent
3100;lavault ste anne
3420;mazirat
3210;meillers
3240;le montet
3420;la petite marche
3240;rocles
3190;st caprais
3120;st christophe
3150;st gerand le puy
3440;st hilaire
3130;st leger sur vouzance
3220;st leon
3110;st remy en rollat
3420;ste therence
3410;st victor
3470;saligny sur roudon
3430;sauvagny
3120;servilly
3240;treban
11800;aigues vives
11320;airoux
3190;vallon en sully
11240;alaigne
3220;varennes sur teche
11330;albieres
3190;vaux
11190;arques
3190;venas
11800;barbaira
11340;belcaire
11410;belflou
11500;belvianes et cavirac
11700;blomac
11200;boutenac
11300;brugairolles
11140;cailla
11000;carcassonne
11000;carcassonne
11170;carlipa
11160;caunes minervois
11300;cepie
11230;chalabre
11250;clermont sur lauquet
11700;comigne
11600;conques sur orbiel
4800;esparron de verdon
11230;corbieres
11250;couffoulens
4800;greoux les bains
11110;coursan
11230;courtauly
11220;coustouge
11200;cruscades
11190;cubieres sur cinoble
11350;cucugnan
11330;dernacueillette
11200;escales
11240;escueillens et st just de belengard
11260;esperaza
11260;val du faby
11200;fabrezan
11410;fajac la relenque
11330;felines termenes
11510;fitou
11700;fontcouverte
11800;fonties d aude
11360;fontjoncouse
4870;st michel l observatoire
11270;la force
11190;fourtou
11240;gramazie
11500;granes
11430;gruissan
11220;labastide en val
11250;ladern sur lauquet
11330;lairiere
11800;laure minervois
11160;lespinassiere
11370;leucate
11190;luc sur aude
11330;maisons
11410;marquein
11800;marseillette
11390;les martys
11420;mayreville
11410;mezerville
11250;montclar
11240;monthaut
11220;val de dagne
11170;montolieu
11700;moux
11350;padern
11440;peyriac de mer
11300;pomy
11360;quintillan
11190;rennes le chateau
11220;ribaute
11220;rieux en val
11140;roquefort de sault
11300;roquetaillade et conilhac
11800;rustiques
11170;ste eulalie
11250;st hilaire
11260;st jean de paracol
11300;st martin de villereglan
